title,category,reviews
"“남은 유조선 단 1척”…중동 의존 90% 일본, ‘석탄발전’ 늘리기로",World,남다 유조선 중동 의존 일본 석탄 발전 늘리다
"""트럼프, 중동에 보병·기갑부대 1만명 추가파병 검토""< WSJ>",World,트럼프 중동 보병 기갑부대 추가 파병 검토
"트럼프 잦은 말바꿈에 혼란한 자산시장…""투자자들 확신 못해""[미국-이란 전쟁]",World,트럼프 잦다 바꿈 혼란 자산 시장 투자자 확신 미국 이란 전쟁
“이란 폭격에 중동 미군기지 13곳 거주 불가…병사들 호텔 전전”,World,이란 폭격 중동 미군기지 거주 불가 병사 호텔 전전
"전략도 없고, 협상팀 구성도 문제…이란 전쟁에 한계 보인 트럼프 외교",World,전략 협상 구성 문제 이란 전쟁 한계 보이다 트럼프 외교
이란 전쟁에 조용히 웃는 '이 나라'…3조 쓸어담았다,World,이란 전쟁 조용하다 웃다 나라 쓸다 담다
"트럼프, 지상전 가나…특수부대 이어 ""1만 파병→하르그섬 점령 검토""",World,트럼프 지상전 가나 특수부대 파병 르그 점령 검토
[뉴스포커스] 중동발 위기 대응 총력…호르무즈 통행료 30억?,World,뉴스 포커스 중동 위기 대응 총력 호르무즈 통행료
또 멀어진 휴전…말발 떨어진 트럼프[미국-이란 전쟁],World,멀어지다 휴전 말발 떨어지다 트럼프 미국 이란 전쟁
이란 “美에 지옥 보여줄 것”…지상병력 100만명 조직,World,이란 지옥 보여주다 지상 병력 조직
막판 공세 이스라엘… 이란 무기 생산 시설 집중 공격,World,막판 공세 이스라엘 이란 무기 생산 시설 집중 공격
"""미국 에너지 콘퍼런스서도 이란 공격 비판 나와""",World,미국 에너지 콘퍼런스 서도 이란 공격 비판 나오다
美 F-18 노린 이란 미사일... 아슬아슬 스쳐 지나갔다,World,노리다 이란 미사일 아슬아슬 스치다 지나가다
나토에 분노한 미국...최후의 '플랜B' 가동하는 트럼프 [이슈톺],World,나토 분노하다 미국 최후 플랜 가동 트럼프 이슈 톺다
"""美 핵심무기 재고 한 달 치뿐…트럼프에 남는건 '멍텅구리 폭탄'""",World,핵심 무기 재고 트럼프 남다 멍텅구리 폭탄
"""100조 달러 빚의 역습""…기름값 폭탄에 각국 정부 '재정 둑' 무너지나",World,달러 역습 기름값 폭탄 각국 정부 재정 무너지다
"""지상군 1만 명 투입 검토""‥美 언론 ""기갑전력 포함""",World,지상군 투입 검토 언론 기갑 전력 포함
"트럼프 공격 유예, ‘무기 소진’ 때문?…“사드 198발 사용, 핵심무기 겨우 한달치”",World,트럼프 공격 유예 무기 소진 사드 사용 핵심 무기 달치
"美국무 ""동맹국이 나서 해결해야"" 호르무즈 개방 동참 재차 촉구",World,국무 동맹국 나서다 해결 호르무즈 개방 동참 재차 촉구
"“40일 버티는 나라가 먼저 멈췄다”… 에너지 전쟁, 이미 시작됐다",World,버티다 나라 먼저 멈추다 에너지 전쟁 시작 돼다
"'대선 3위' 대만 커원저, 징역형에 ""항복 안해""…정가 후폭풍",World,대선 대만 커원 징역형 항복 안해 정가 폭풍
"""시간 지날 수록 이란, 우위 점할 수 있다""",World,지나다 수록 이란 우위
美 '멍텅구리 포탄' 사용 불가피…한달내 핵심무기 소진,World,멍텅구리 포탄 사용 불가피 핵심 무기 소진
"트럼프, 이란 발전소 열흘 동안 안 때린다…""절박한 건 이란""",World,트럼프 이란 발전소 열흘 때리다 절박 이란
열흘 더 미룬 대이란 공격…협상 교착에 경제도 부담,World,열흘 미루다 이란 공격 협상 교착 경제 부담
"무기 급감에 협상 시도하나…“사드 198발 사용, 美핵심무기 겨우 한달치”",World,무기 급감 협상 시도 사드 사용 핵심 무기 달치
"[자막뉴스] ""이란 위해 참전 준비 완료""...공포 재발에 발작",World,자막 뉴스 이란 참전 준비 완료 공포 재발 발작
[자막뉴스] 베네수엘라 공습 때처럼...'갈팡질팡' 속 최후의 시나리오 준비,World,자막 뉴스 베네수엘라 공습 갈팡질팡 최후 시나리오 준비
"[속보]이란 “美지상전 대비, 100만명 모았다…지옥맛 보게 해줄 것”",World,속보 이란 지상전 대비 모으다 지옥 해주다
"""협상 원한다더니 왜 딴소리?""…트럼프, 이란 반응에 '당혹'",World,협상 원하다 소리 트럼프 이란 반응 당혹
"호르무즈 우회로 홍해도 막히나…후티 ""필요시 군사적 대응""",World,호르무즈 우회 홍해 막히다 후티 필요시 군사 대응
친이란 후티 반군 위협에 확전 양상...유가 급등·뉴욕 증시 하락,World,후티 반군 위협 확전 양상 유가 급등 뉴욕 증시 하락
"발전소 공격 재연기 진실공방…트럼프 ""이란이 요청""…중재국 ""요청 없었다""",World,발전소 공격 연기 진실 트럼프 이란 요청 중재 요청
"[뉴스특보] 트럼프 최후통첩 또 연장…""4월6일까지 중단""",World,뉴스특보 트럼프 최후 통첩 연장 중단
"미 육군, 사모펀드들과 손잡고 데이터센터 건설",World,밉다 육군 사모펀드 손잡다 데이터 센터 건설
"SCMP ""이란전쟁으로 에너지 가격 폭등 속 최대 수혜국은 러시아""",World,이란 전쟁 에너지 가격 폭등 최대 수혜 러시아
"출구마련 '비상' 걸렸다…""미 핵심무기 겨우 한달치""",World,출구 마련 비상 걸리다 밉다 핵심 무기 달치
"""1살에 핸들 잡고, 4살에 랠리카 운전""…7살 '레이싱 천재' 화제",World,핸들 잡고 랠리 운전 레이싱 천재 화제
이준석 “파병 대신 무기 보내 호르무즈 해협 항행 수호하자”,World,이준석 파병 대신 무기 보내다 호르무즈 해협 항행 수호
"트럼프 ""4월 6일까지 발전소 공격 또 유예""...6주 내 종전 추진?",World,트럼프 발전소 공격 유예 종전 추진
호르무즈 호위 작전 거부한 동맹국에 트럼프 “절대 잊지 않겠다” 보복 암시,World,호르무즈 호위 작전 거부 동맹국 트럼프 절대 잊다 보복 암시
"""100만 결집, 지옥 선사할 것""...협상 불구 이란 지상전 위기 최고조",World,결집 지옥 선사 협상 불구 이란 지상전 위기 최고
비난·격려가 동시에…다카이치의 '트럼프 맞춤형' 외교? [취재파일],World,비난 격려 동시 다카 치의 트럼프 맞춤 외교 취재 파일
"""하르그섬 점령은 위험""…장거리 이동·기뢰·방공망 '3중 리스크'",World,르그 점령 위험 장거리 이동 기뢰 방공 리스크
이란 “미국 종전안에 답변 전달…지상전 대비 100만 전투원 조직”,World,이란 미국 종전 답변 전달 지상전 대비 전투원 조직
"美, 중동에 1만명 추가 파병 검토…협상 혹은 확전 기로",World,중동 추가 파병 검토 협상 확전
"""재고 바닥나면 끝"" 중동 전쟁에 대만 '비닐봉지 대란'",World,재고 바닥나다 중동 전쟁 대만 비닐봉지 대란
"준비는 다 됐고, 트럼프 결정만 남았다…미 전쟁부 '최후 일격' 4가지 시나리오",World,준비 돼다 트럼프 결정 남다 밉다 전쟁 최후 일격 가지 시나리오
"""이란이 원해서""… 트럼프, 또다시 폭격 유예 [HK영상]",World,이란 원하다 트럼프 폭격 유예 영상
'이란 수출 전초기지' 점령? 트럼프의 결단에 '긴장' [지금이뉴스],World,이란 수출 초기 점령 트럼프 결단 긴장 뉴스
"日호위함, 美서 토마호크 발사 개조 완료…반격능력 강화 박차",World,호위함 서다 토마호크 발사 개조 완료 반격 능력 강화 박차
"“트럼프, 지상군 투입해 이란 항복시키려는 듯”",World,트럼프 지상군 투입 이란 항복
이란 “이스라엘 최대 발전소 미사일 공격…경고성”,World,이란 이스라엘 최대 발전소 미사일 공격 경고
이란 발전소 공격 또 유예한 트럼프…협상 교착 속 확전도 부담,World,이란 발전소 공격 유예 트럼프 협상 교착 전도 부담
‘고립주의→전쟁지지’ 바뀐 美부통령 …“이란 핵 막는 길” 자화자찬,World,고립 주의 전쟁 지지 바뀌다 부통령 이란 막다 자화자찬
“미국에 조지오웰식 법은 없다” 앤트로픽 손 들어준 법원…트럼프 정부 배제조치 차단,World,미국 조지오웰 앤트로픽 들어주다 법원 트럼프 정부 배제 조치 차단
"""트럼프, 유가 급등세 탈 때마다 '타코'했다""",World,트럼프 유가 급등 타코
"미 법원 ""앤트로픽 '공급망위험' 지정은 위법"" 제동",World,밉다 법원 앤트로픽 공급망 위험 지정은 위법 제동
"무기 급감도 협상배경?…""사드 198발 사용, 美핵심무기 겨우 한달치""",World,무기 급감 협상 배경 사드 사용 핵심 무기 달치
"고립주의였던 밴스 부통령도 ""이란 핵 막는 길"" 자화자찬",World,고립 주의 밴스 부통령 이란 막다 자화자찬
"트럼프, 동맹국에 불만 표출...""우크라이나 전쟁은 우리 전쟁 아냐""",World,트럼프 동맹국 불만 추다 우크라이나 전쟁 전쟁 알다
"트럼프, 결국 지상전 택하나…""1만명 추가 파병 고려""",World,트럼프 지상전 택하 추가 파병 고려
"中학자 ""美 '3개의 전쟁' 수렁…中, 10년이면 美경제 추월""",World,학자 전쟁 수렁 경제 추월
"이란전쟁에 한계 보인 트럼프식 외교…""상식 이탈로 위험 초래""",World,이란 전쟁 한계 보이다 트럼프 외교 상식 이탈 위험 초래
"""트펌프, 지상군 투입으로 기울어"" 이스라엘 언론",World,펌프 지상군 투입 기울다 이스라엘 언론
"이스라엘 매체 ""트럼프, 지상군 투입해 이란 항복시키려는 듯""",World,이스라엘 매체 트럼프 지상군 투입 이란 항복
"한국 언급 없었지만…트럼프 ""전쟁 안 나선 동맹국 기억"" 보복 예고",World,한국 언급 트럼프 전쟁 나선 동맹국 기억 보복 예고
"터보퀀트 충격 지속, 亞메모리주 이틀째 급락…키옥시아 10%↓",World,터보 퀀트 충격 지속 메모리 이틀 급락 키옥 시아
"트럼프, 호르무즈 파병 거부 동맹 또 압박…""잊지 않겠다""",World,트럼프 호르무즈 파병 거부 동맹 압박 잊다
"전선 너무 넓힌 이스라엘…참모총장도 ""자멸"" 우려",World,전선 넓히다 이스라엘 참모총장 자멸 우려
“전세계 운용 핵무기 약 1만기···히로시마 원폭 13만개 위력”,World,전세계 운용 핵무기 만기 히로시마 원폭 위력
후티 반군의 수에즈 운하 가는 바닷길 위협 더해지며 확전 양상...국제 유가 급등·뉴욕 증시 하락·환율 상승,World,후티 반군 수에즈 운하 가다 위협 더하다 확전 양상 국제 유가 급등 뉴욕 증시 하락 환율 상승
"트럼프 ""4월 6일까지 이란 발전소 안 때린다""…공격 유예 열흘 연장",World,트럼프 이란 발전소 때리다 공격 유예 열흘 연장
“이란 정권교체 단기간 내 불가능”…이스라엘군 인식 변화,World,이란 정권 교체 단기간 불가능 이스라엘군 인식 변화
이란 “미국 종전안에 답변 전달…지상전 대비 100만 전투원 조직”,World,이란 미국 종전 답변 전달 지상전 대비 전투원 조직
"'고립주의' 밴스도 '전쟁지지'…""이란 핵 막는 길"" 자화자찬",World,고립 주의 밴스 전쟁 지지 이란 막다 자화자찬
"협상 압박?‥""이란 공격 4월 6일까지 유예""",World,협상 압박 이란 공격 유예
"이란, 호르무즈 이어 홍해도 봉쇄 위협",World,이란 호르무즈 홍해 봉쇄 위협
日 전력반도체 '메머드급' 연합 탄생…세계 2위 노린다,World,전력 반도체 머드 연합 탄생 세계 노리다
"이스라엘, 다중 전선에 병력 고갈…“자멸 경고” 속 전쟁 목표 수정",World,이스라엘 다중 전선 병력 고갈 자멸 경고 전쟁 목표 수정
"美법원 ""앤트로픽 '공급망위험' 지정은 위법""…美정부 조치 제동",World,법원 앤트로픽 공급망 위험 지정은 위법 정부 조치 제동
"""이러다 자멸""...이스라엘 전선 확대, 군도 '우려'",World,자멸 이스라엘 전선 확대 군도 우려
"[월드앤이슈] 트럼프 ""새 시한은 4월 6일""…협상 타결 불투명",World,월드 이슈 트럼프 시한 협상 타결 불투명
"“쇠락한 천조국 美, ‘3개의 전쟁’ 수렁…中이 곧 추월한다” 전망 나온 이유",World,쇠락 천조국 전쟁 수렁 추월 전망 나오다 이유
"이스라엘, 전선 너무 넓혔나···군 수뇌부도 “붕괴 직전” 우려",World,이스라엘 전선 넓히다 수뇌부 붕괴 직전 우려
"""이란 공격! 헤즈볼라도 공격!…이스라엘 군 ""저기, 병력이 없는데요""",World,이란 공격 헤즈볼라 공격 이스라엘 병력
이란 전쟁의 나비효과…K-반도체 생산 차질 생긴다? [스프],World,이란 전쟁 나비효과 반도체 생산 차질 생기다 스프
갤런당 '5달러' 고유가에 시달리는 美…중간선거 아킬레스건 되나?,World,갤런 달러 유가 시달리다 중간 선거 아킬레스건
“호르무즈 항행 복원”… 프랑스 주도 韓 등 35개국 호위 작전 채비,World,호르무즈 항행 복원 프랑스 주도 개국 호위 작전 채비
"트럼프, 호르무즈 군함 파병 지원 않은 동맹국들에 ""기억하겠다""",World,트럼프 호르무즈 군함 파병 지원 동맹국 기억
"워런, 워시 연준 의장 후보자 맹비난…""실패서 아무것도 못 배워""",World,워런 워시 의장 후보자 맹비 실패 배우다
"뉴욕증시, 종전 기대감 약화에 일제히 하락...나스닥 '조정 국면'",World,뉴욕증시 종전 대감 약화 일제 하락 나스닥 조정 국면
"참모총장마저도 ""자멸한다""…병력 부족 심각해진 이스라엘",World,참모총장 자멸 병력 부족 심각해지다 이스라엘
